id,codigo,marca,nombre,precio,categoria
1971,113105,ARCOR (SECOS),ARCOR ACEITE MAIZ X900CC,4520.0,ACEITES
8147,112222,MOLINO CAÃUELAS S.A.,CAÃUELAS AC.OLIVA E/VIR.PETX500,10550.0,ACEITES
757,103100,PRECIOS JUSTOS,CAÃUELAS ACEITE GIRASOL PET X1.5L,2899.0,ACEITES
836,103684,PRECIOS JUSTOS,CAÃUELAS ACEITE GIRASOL PET X900CC,1825.0,ACEITES
4241,112537,MOLINO CAÃUELAS S.A.,CAÃUELAS ACEITE OLIVA E/VIR LATAX500,11985.0,ACEITES
1479,110596,MOLINOS RIO DE LA PL,COCINERO ACEITE FRITOLIM CLAS.X120CC,1859.0,ACEITES
283,100512,PRECIOS JUSTOS,COCINERO ACEITE GIRASOL PET  X1.5L,2879.0,ACEITES
703,102563,PRECIOS JUSTOS,COCINERO ACEITE GIRASOL PET X900CC,1795.0,ACEITES
2239,114218,EL ABASTECEDOR,COCINERO ACEITE OLIVA PET X500CC,7869.0,ACEITES
17949,150131,MOLINOS RIO DE LA PL,LIRA ACEITE GIRASOL X900CC,1961.0,ACEITES
10389,100525,ACEITERA GENERAL DEH,MAZOLA AC MAIZ X900CC,3589.0,ACEITES
10658,115157,ACEITERA GENERAL DEH,MAZOLA AC MANT/MAIZ AERO X120G,2295.0,ACEITES
3691,100528,PRECIOS JUSTOS,NATURA ACEITE PET X1.5L,3155.0,ACEITES
816,103470,PRECIOS JUSTOS,NATURA ACEITE PET X900CC,1990.0,ACEITES
5059,110557,AGRO ACEITUNERA S.A.,NUCETE ACEITE OLIVA EX VIRGEN BOT.X500CC,10899.0,ACEITES
2472,115147,OLIOVITA,OLIOVITA ACEITE OLIVA E/VIRG.500CC,9800.0,ACEITES
2514,115287,OLIOVITA,OLIOVITA ACEITE OLIVA MEDIT.X500CC,9800.0,ACEITES
6850,112087,COMPANIA INTRODUCTOR,DOS ANCLAS SALSA AJI PICANTE X260G,1800.0,ADEREZOS
2707,115719,COMPANIA INTRODUCTOR,DOS ANCLAS SALSA ALI OLI X340G,2865.0,ADEREZOS
6859,120992,COMPANIA INTRODUCTOR,DOS ANCLAS SALSA CHEDDAR X350GR,2865.0,ADEREZOS
6123,112090,COMPANIA INTRODUCTOR,DOS ANCLAS SALSA CHIMICHURRI X375G,2575.0,ADEREZOS
8112,108604,PRECIOS JUSTOS,DOS ANCLAS SALSA SOJA PETX500,4200.0,ADEREZOS
1755,112089,COMPANIA INTRODUCTOR,DOS ANCLAS SSA. CAESAR LDG X350GR,2575.0,ADEREZOS
6580,120793,UNILEVER DE ARGENTIN,HELLMANNS SALSA BARBACOA DP X250G,1689.0,ADEREZOS
9810,123767,LA CAMPAGNOLA S.A.C.,LA CAMPAGNOLA KETCHUP PICANTE DP  X250 GRS,1357.0,ADEREZOS
9493,123411,CEREALKO S.A.,ARROCITAS GALLETAS ARROZ MINI CARAMEL X53G,1099.0,APTOS PARA CELIACOS
9615,123412,CEREALKO S.A.,ARROCITAS GALLETAS ARROZ MINI CHOCOLATE X53G,1099.0,APTOS PARA CELIACOS
6285,120418,CEREALKO S.A.,ARROCITAS GALLETAS ARROZ MINI QU ROMANO X53G,1099.0,APTOS PARA CELIACOS
8693,118945,MOLINOS RIO DE LA PL,CHOCOARROZ ALFAJOR D.LECHE X22G,494.0,APTOS PARA CELIACOS
8435,122565,DOS HERMANOS,DOS HERMANOS SNACK ARITO CREM./CEB.X80G,935.0,APTOS PARA CELIACOS
8433,122563,DOS HERMANOS,DOS HERMANOS SNACK DISCO JAMONX80G,935.0,APTOS PARA CELIACOS
8434,122564,DOS HERMANOS,DOS HERMANOS SNACK PALITOS QUESOX80G,935.0,APTOS PARA CELIACOS
9697,123654,MOLINOS RIO DE LA PL,EXQUISITA BIZC.S/GLUTEN CHOC.X450GR,3191.0,APTOS PARA CELIACOS
9661,123371,MOLINOS RIO DE LA PL,EXQUISITA BIZC.S/GLUTEN VAIN.X450G,3191.0,APTOS PARA CELIACOS
10573,124341,MOLINOS RIO DE LA PL,GALLO SNACKS OBLEA ESTUCHE X20G,429.0,APTOS PARA CELIACOS
4678,116015,INVENTARIABLES,MATARAZZO FIDEOS SPAGHETTI S/GLUT.X500G,2250.0,APTOS PARA CELIACOS
10551,150007,MOLINOS RIO DE LA PL,MATARAZZO PENNE RIGATE S/GLUTEN X500G,2244.0,APTOS PARA CELIACOS
9321,123184,EL ABASTECEDOR,NATUZEN BIZCOCHO  X 200 SIN TACC,1770.0,APTOS PARA CELIACOS
9330,123195,EL ABASTECEDOR,NATUZEN GALL. COQUITAS X110 GR,1440.0,APTOS PARA CELIACOS
9323,123187,EL ABASTECEDOR,NATUZEN PEPAS MEMBRILLO X 200G,1770.0,APTOS PARA CELIACOS
9326,123191,EL ABASTECEDOR,NATUZEN PREM. PIZZA X 450 GR,2860.0,APTOS PARA CELIACOS
9325,123190,EL ABASTECEDOR,NATUZEN PREM.PAN Y REP. X 450 GR,2350.0,APTOS PARA CELIACOS
9721,123684,SMAMS,SMAMS CEREAL ANILLO C/MIEL 150GR,1555.0,APTOS PARA CELIACOS
9722,123685,SMAMS,SMAMS CEREAL BOLAS CHOCOLATE X150GR,1755.0,APTOS PARA CELIACOS
6816,120938,SMAMS,SMAMS GALLETITAS CRACK.S/GLUT.150G,2025.0,APTOS PARA CELIACOS
6808,120930,SMAMS,SMAMS GALLETITAS DCES CHIP/CH.150G,2199.0,APTOS PARA CELIACOS
6812,120934,SMAMS,SMAMS GALLETITAS PEPAS MEMB.S/GLUT.150G,1659.0,APTOS PARA CELIACOS
6807,120929,SMAMS,SMAMS GALLETITAS RELL.CHOC.X105G,1349.0,APTOS PARA CELIACOS
6806,120928,SMAMS,SMAMS GALLETITAS RELL.VAI.105GR,1349.0,APTOS PARA CELIACOS
3158,117514,LASFOR,SNUKS ALMOHADITAS AVELL.P/CEL 200G,3405.0,APTOS PARA CELIACOS
3157,117513,LASFOR,SNUKS ALMOHADITAS FRUT.X240G,3405.0,APTOS PARA CELIACOS
7279,100580,EL ABASTECEDOR,ALA ARROZ DORADO BSA X1KG,2225.0,ARROCES
285,100582,EL ABASTECEDOR,ALA ARROZ LARGO FINO X1KG,1799.0,ARROCES
284,100581,EL ABASTECEDOR,ALA ARROZ LARGO FINO X500G,1025.0,ARROCES
1781,112233,DOS HERMANOS,DOS HERMANOS ARROZ L.FINO X1KG,1449.0,ARROCES
1782,112234,DOS HERMANOS,DOS HERMANOS ARROZ L.FINO X500GR,1269.0,ARROCES
1784,112236,DOS HERMANOS,DOS HERMANOS ARROZ PARBOILX1KG,2199.0,ARROCES
5162,116299,DOS HERMANOS,DOS HERMANOS ARROZ YAMANI X500G,2699.0,ARROCES
6493,120517,EL ABASTECEDOR,GALLO  ARROZ LARGO FINO X500GR,1400.0,ARROCES
286,100590,MOLINOS RIO DE LA PL,GALLO ARROZ DOBLE CAROLINAX1KG,4374.0,ARROCES
1402,110108,MOLINOS RIO DE LA PL,GALLO ARROZ INTEGRAL.BSAX500GR,1550.0,ARROCES
289,100599,EL ABASTECEDOR,GALLO ARROZ ORO ESTUCHE X1KG,3235.0,ARROCES
6184,120307,MOLINOS RIO DE LA PL,GALLO ARROZ PREP.VEG.X240G,1550.0,ARROCES
10345,123367,MOLINOS RIO DE LA PL,GALLO ARROZ RISOTTO TRATORIA CHAMPIG.X240G,2156.0,ARROCES
288,100598,MOLINOS RIO DE LA PL,GALLO ORO ARROZ PARB.BSA X500G,1300.0,ARROCES
6385,120518,EL ABASTECEDOR,GALLO ORO ARROZ PARBOIL BSA X1KG,2499.0,ARROCES
6395,120516,MOLINOS RIO DE LA PL,GALLO RISOTTO ARROZ 4 QUESOS X240G,1850.0,ARROCES
4394,113973,HUECA  S.A.I.C.,CHANGO AZUCAR EST.X100 SOBRES,2099.0,AZUCAR
5483,112354,TABACAL AGROINDUSTRIAS,CHANGO AZUCAR ORGANICA X1KG,4700.0,AZUCAR
8895,110544,TABACAL AGROINDUSTRIAS,CHANGO AZUCAR PREMIUM REF X1KG,1250.0,AZUCAR
5758,103859,PRECIOS JUSTOS,CHANGO AZUCAR X1KG,1399.0,AZUCAR
2070,113445,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 250GR,1230.0,AZUCAR
2069,113444,LA CUMBRE SAN LUIS S,HILERET AZUCAR LIGHT 500GR,2075.0,AZUCAR
5203,116362,LEDESMA S.A.A.I.,LEDESMA AZUCAR SEL.RUBIA X800G,1470.0,AZUCAR
292,100611,PRECIOS JUSTOS,LEDESMA AZUCAR X1KG,899.0,AZUCAR
18450,150669,PRECIOS JUSTOS,AGUILA BIZCOCHUELO MARM X550GR,3423.0,BIZCOCHUELOS P/PREPARAR
17727,124217,PRECIOS JUSTOS,AGUILA BIZCOCHUELO VAI X530G,3811.0,BIZCOCHUELOS P/PREPARAR
10180,124216,ARCOR (SECOS),AGUILA BROWNIE X425G,4194.0,BIZCOCHUELOS P/PREPARAR
18469,150670,PRECIOS JUSTOS,AGUILA TORTA HUMEDA X450GR,3412.0,BIZCOCHUELOS P/PREPARAR
293,100612,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO CHOCOLATE X540G,2358.0,BIZCOCHUELOS P/PREPARAR
3564,100615,MOLINOS RIO DE LA PL,EXQUISITA BIZCOCHUELO NARANJA X540G,2353.0,BIZCOCHUELOS P/PREPARAR
294,100616,EL ABASTECEDOR,EXQUISITA BIZCOCHUELO VAINILLA X540G,2358.0,BIZCOCHUELOS P/PREPARAR
723,102800,MOLINOS RIO DE LA PL,EXQUISITA BROWNIES X425G,3378.0,BIZCOCHUELOS P/PREPARAR
17430,123370,MOLINOS RIO DE LA PL,EXQUISITA PREM.COOK.CHOC/CHIPS X300G,1478.0,BIZCOCHUELOS P/PREPARAR
8295,122336,PRECIOS JUSTOS,MAMA COCINA PREM. BIZC. LIMON X540GR,399.0,BIZCOCHUELOS P/PREPARAR
8252,122335,PRECIOS JUSTOS,MAMA COCINA PREM. BIZC. VAINILLA X540GR,1900.0,BIZCOCHUELOS P/PREPARAR
8255,122337,PRECIOS JUSTOS,MAMA COCINA PREM. BIZC.CHOCOLATE X540GR,2239.0,BIZCOCHUELOS P/PREPARAR
18462,150655,CONDESA,BONAFIDE BIZC.CHOCOLATE X500GR,4899.0,BIZCOCHUELOS PREPARADOS
18460,150653,CONDESA,BONAFIDE BIZC.CHOCOLATE X750GR,5599.0,BIZCOCHUELOS PREPARADOS
18461,150654,CONDESA,BONAFIDE BIZC.VAINILLA X500GR,4899.0,BIZCOCHUELOS PREPARADOS
18463,150656,CONDESA,BONAFIDE PIONONO SALADO X180GR,1785.0,BIZCOCHUELOS PREPARADOS
6352,117795,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS CHOC.D.L.220G,1610.0,BUDINES Y MAGDALENAS
4287,117502,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS MARM.200G,1610.0,BUDINES Y MAGDALENAS
6351,114416,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS RELL.DL 220G,1610.0,BUDINES Y MAGDALENAS
6353,120460,DON SATUR  MAGDALENA,DON SATUR MAGDALENAS VAI.CHIP.200G,1610.0,BUDINES Y MAGDALENAS
6350,114280,PATRIADA,DON SATUR MAGDALENAS VAIN.200G,1610.0,BUDINES Y MAGDALENAS
1262,109224,VALENTE,VALENTE MADALENAS  X200GR,2376.0,BUDINES Y MAGDALENAS
8544,122688,VALENTE,VALENTE MADALENAS CHOC.C/D.L.200G,2376.0,BUDINES Y MAGDALENAS
1302,109431,VALENTE,VALENTE MADALENAS MARM.X200GR,2376.0,BUDINES Y MAGDALENAS
1219,108998,VALENTE,VALENTE MADALENAS RELL.D.LECHE X200GR,2376.0,BUDINES Y MAGDALENAS
1956,113042,LA VIRGINIA,CHOCOLINO CACAO FORT PLUS X180G,1535.0,CACAOS
17977,150136,MOLINOS RIO DE LA PL,EXQUISITA POLVO CHOCOLATADO X180G,1399.0,CACAOS
295,100626,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X180G,1225.0,CACAOS
296,100627,NESTLE ARGENTINA (SE,NESQUIK CACAO BOLSA X360G,2490.0,CACAOS
2532,115335,INVENTARIABLES,NESQUIK CACAO BOLSA X800G,5349.0,CACAOS
6771,102631,PEPSICO DE ARGENTINA,TODDY CACAO BOLSA 180G,999.0,CACAOS
299,100640,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SEL X100G,2893.0,CAFES
300,100641,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SELEC X170G,4662.0,CAFES
298,100639,MOLINOS RIO DE LA PL,ARLISTAN A B CAFE INST SELEC X50G,1649.0,CAFES
7317,121698,BONAFIDE,BONAFIDE CAFE EN SAQUITO X18 U,3560.0,CAFES
18489,150718,INVENTARIABLES,BONAFIDE CAPSULA CLASICO X10U,6499.0,CAFES
18491,150720,INVENTARIABLES,BONAFIDE CAPSULA ESPRESSO X10U,6499.0,CAFES
18490,150719,INVENTARIABLES,BONAFIDE CAPSULA LUNGO X10U,6499.0,CAFES
6596,102496,CABRALES S.A.,CABRALES CAFE SAQUITOS X18,3199.0,CAFES
10654,105456,INVENTARIABLES,DOLCA CAFE INST X100G,3819.0,CAFES
18100,105873,INVENTARIABLES,DOLCA CAFE INST X170G,4600.0,CAFES
9536,118413,INVENTARIABLES,DOLCA CAFE SUAVE D/PACK X170G,4479.0,CAFES
982,105455,INVENTARIABLES,DOLCA CAFE SUAVE INST X100G,3819.0,CAFES
596,105138,INVENTARIABLES,DOLCA CAFE SUAVE INST X170G,3750.0,CAFES
301,100652,INVENTARIABLES,DOLCA CAFE SUAVE INST.X50G,2535.0,CAFES
4321,107740,LA VIRGINIA,LA MORENITA CAFE TORR INT SAQ X20,3210.0,CAFES
1735,112006,LA VIRGINIA,LA MORENITA CAFE TORR INT X250G,3569.0,CAFES
1785,112237,INVENTARIABLES,LA MORENITA CAFE TORR INT X500G,7129.0,CAFES
1681,117593,LA VIRGINIA,LA MORENITA CAPUCCHINO D/P X125G,2590.0,CAFES
5314,113113,LA VIRGINIA,LA VIRGINIA CAFE INST SELEC X170G,7690.0,CAFES
1679,111743,LA VIRGINIA,LA VIRGINIA CAFE INST SUAVE X50G,1820.0,CAFES
4579,116100,PRECIOS JUSTOS,LA VIRGINIA CAFE LATTE X125G,2675.0,CAFES
1815,112327,LA VIRGINIA,LA VIRGINIA CAFE MOL EQUIL X500G,6899.0,CAFES
303,100668,LA VIRGINIA,LA VIRGINIA CAFE SAQUITOS X20,3320.0,CAFES
1129,107846,LA VIRGINIA,LA VIRGINIA CAPUCCHINO D/P X 275G,5390.0,CAFES
3692,110345,LA VIRGINIA,LA VIRGINIA FILTRO CAFE PAP N4 X40U,3875.0,CAFES
18360,150585,INVENTARIABLES,NESCAFE CAFE TRADICIONAL D/P X150GR,6075.0,CAFES
9881,120408,NESTLE ARGENTINA (SE,NESCAFE DOLCA LATTE DP X125G,2830.0,CAFES
8275,100645,BONAFIDE,SENSACIONES CAFE TORR.INTENSO X250G,3955.0,CAFES
11183,100647,KRAFT FOODS (TERRABU,SENSACIONES CAFE TORR.INTENSO X500G,7665.0,CAFES
8276,100646,BONAFIDE,SENSACIONES CAFE TORR.SUAVE X250GR,3955.0,CAFES
8689,100648,INVENTARIABLES,SENSACIONES CAFE TORR.SUAVE X500G,7665.0,CAFES
306,100683,INVENTARIABLES,KNORR CALDO CARNE X12U,1989.0,CALDOS
308,100686,INVENTARIABLES,KNORR CALDO GALLINA X12U,1989.0,CALDOS
307,100685,INVENTARIABLES,KNORR CALDO GALLINA X6U,1049.0,CALDOS
310,100689,INVENTARIABLES,KNORR CALDO VERDURA X 12U,1989.0,CALDOS
309,100688,UNILEVER DE ARG.(FOO,KNORR CALDO VERDURA X6U,1049.0,CALDOS
828,121086,ARCOR (SECOS),CEREAL MIX BARRA FRU LIGHT X26G,735.0,CEREALES
6932,121084,ARCOR (SECOS),CEREAL MIX BARRA YOG FRUT X26G,735.0,CEREALES
9449,123302,GEORGALOS HNOS S.A.I,FLOW CEREAL YOGHURT 6 X162G,3219.0,CEREALES
1713,111854,GRANIX,GRANIX BOCADITOS CEREAL RELL CREM FRUT X180G,1810.0,CEREALES
1709,111850,GRANIX,GRANIX CEREAL ARITOS C/MIEL X130G,1100.0,CEREALES
1710,111851,PRECIOS JUSTOS,GRANIX CEREAL ARITOS FRUTALES X130,1005.0,CEREALES
1707,111848,INVENTARIABLES,GRANIX CEREAL SKARCHITOS X240,1040.0,CEREALES
1705,111846,GRANIX,GRANIX COPOS DE MAIZ X160,920.0,CEREALES
8108,111847,INVENTARIABLES,GRANIX COPOS DE MAIZ X400,1610.0,CEREALES
1714,111855,PRECIOS JUSTOS,GRANIX GRANOLA CROCANTE X350,2465.0,CEREALES
6322,120414,GRANIX,GRANIX GRANOLA FR ROJOS X350G,3410.0,CEREALES
2243,114226,PRECIOS JUSTOS,GRANIX SKARCHITOS X500G,2010.0,CEREALES
4354,117895,ES.LAS MARIAS SACIFA,KELLOGGS CEREAL CHOCO KRISPIS X185G,3069.0,CEREALES
3475,117894,ES.LAS MARIAS SACIFA,KELLOGGS CEREAL FROOT LOOPS X195G,2900.0,CEREALES
10350,126021,ES.LAS MARIAS SACIFA,KELLOGGS ZUCARITAS X240G,2805.0,CEREALES
10561,110091,ES.LAS MARIAS SACIFA,KELLOGGS ZUCARITAS X490G,4855.0,CEREALES
1565,111162,CAREAGA HNOS Y TEGLI,LA ABADIA AVENA INSTANTANEA X400G,1675.0,CEREALES
2384,114837,CAREAGA HNOS Y TEGLI,LA ABADIA AVENA TRADICIONAL X400G,1625.0,CEREALES
8946,122854,LASFOR,LASFOR ALMOHADITAS AVELL X200G,2150.0,CEREALES
2741,115807,LASFOR,LASFOR ALMOHADITAS CHOC X200G,2150.0,CEREALES
2739,115805,LASFOR,LASFOR ALMOHADITAS FRUT X200G,2150.0,CEREALES
6857,120412,NESTLE ARGENTINA (SE,NESTUM MULTICEREAL S/AZUC X220G,3280.0,CEREALES
1981,113178,PEPSICO DE ARGENTINA,QUAKER AVENA TRAD CA/FE/ZN X280G,2420.0,CEREALES
10485,117851,PEPSICO DE ARGENTINA,QUAKER CEREAL HONEY GRAHAM 190G,4545.0,CEREALES
3438,117852,PEPSICO DE ARGENTINA,QUAKER CEREAL HONEY NUT X190G,4460.0,CEREALES
9887,123896,INVENTARIABLES,TODDY BOLITAS CHOCOLATE X200,2175.0,CEREALES
431,101151,VARIOS,SWIFT PATE LATA X90G,750.0,CONSERVAS DE CARNES
432,101154,INVENTARIABLES,SWIFT PICADILLO LATA X90G,750.0,CONSERVAS DE CARNES
849,103767,REGIONAL TRADE S.A.,BAHIA ATUN DESM ACEITE X170G,1475.0,CONSERVAS DE PESCADO
850,103768,REGIONAL TRADE S.A.,BAHIA ATUN DESM NATURAL X170G,1475.0,CONSERVAS DE PESCADO
917,104448,INVENTARIABLES,BAHIA ATUN LOMITOS E/ACEITE X170G,2750.0,CONSERVAS DE PESCADO
918,104449,INVENTARIABLES,BAHIA ATUN LOMITOS NATURAL X170G,2750.0,CONSERVAS DE PESCADO
319,100719,ARCOR (SECOS),LA CAMPAGNOLA ATUN AC X170G,4715.0,CONSERVAS DE PESCADO
10545,100721,ARCOR (SECOS),LA CAMPAGNOLA ATUN NAT X170G,4720.0,CONSERVAS DE PESCADO
7399,100736,COPECA S.A.,PUGLISI ATUN ACEITE X170G,3999.0,CONSERVAS DE PESCADO
7400,100737,COPECA S.A.,PUGLISI ATUN NATURAL X170G,3999.0,CONSERVAS DE PESCADO
8771,100573,ARCOR (SECOS),ARCOR ARVEJAS REMOJ X320G,1051.0,CONSERVAS LEGUMBRES Y VEGETALES
1120,107623,FRUTOS DE CUYO S.A.,ARCOR CHOCLO AMAR/CREMOSO X350G,1546.0,CONSERVAS LEGUMBRES Y VEGETALES
1119,107599,EL ABASTECEDOR,ARCOR CHOCLO AMAR/ENTERO X300G,1490.0,CONSERVAS LEGUMBRES Y VEGETALES
8846,107647,FRUTOS DE CUYO S.A.,ARCOR JARDINERA C/LEGUMB X350G,1143.0,CONSERVAS LEGUMBRES Y VEGETALES
7326,121508,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES ENT X184G,1510.0,CONSERVAS LEGUMBRES Y VEGETALES
2780,115908,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES ENT X400G,3299.0,CONSERVAS LEGUMBRES Y VEGETALES
8612,115909,REGIONAL TRADE S.A.,BAHIA CHAMPIGNONES TROZOS X400G,2999.0,CONSERVAS LEGUMBRES Y VEGETALES
2779,115907,REGIONAL TRADE S.A.,BAHIA PALMITOS E/TROZOS X400G,2399.0,CONSERVAS LEGUMBRES Y VEGETALES
2778,115906,REGIONAL TRADE S.A.,BAHIA PALMITOS ENTEROS X400G,4699.0,CONSERVAS LEGUMBRES Y VEGETALES
9427,100575,PATRIADA,INCA ARVEJAS X350G,525.0,CONSERVAS LEGUMBRES Y VEGETALES
9441,107024,ALIMENTOS PREMIUN S.,INCA CHOCLO GRANO AMARILLO X350G,1300.0,CONSERVAS LEGUMBRES Y VEGETALES
9428,101312,PATRIADA,INCA GARBANZOS LATA X350G,650.0,CONSERVAS LEGUMBRES Y VEGETALES
9430,102619,ALIMENTOS PREMIUN S.,INCA JARDINERA X350G,740.0,CONSERVAS LEGUMBRES Y VEGETALES
9431,102620,VARIOS,INCA LENTEJAS X350G,700.0,CONSERVAS LEGUMBRES Y VEGETALES
9429,102605,ALIMENTOS PREMIUN S.,INCA POROTO ALUBIA LATA X350G,630.0,CONSERVAS LEGUMBRES Y VEGETALES
8052,115080,INVENTARIABLES,MOLTO ARVEJAS SECAS REM T/R X340G,675.0,CONSERVAS LEGUMBRES Y VEGETALES
8173,122202,MOLTO S.A,MOLTO CHOCLOGR AMARILLO X300G,1400.0,CONSERVAS LEGUMBRES Y VEGETALES
8539,122206,MOLTO S.A,MOLTO JARDINERA 300GR,865.0,CONSERVAS LEGUMBRES Y VEGETALES
8538,122205,MOLTO S.A,MOLTO JARDINERA T/RECART 340G,955.0,CONSERVAS LEGUMBRES Y VEGETALES
8164,122208,MOLTO S.A,MOLTO POROTOS SECOS REM.X350G,889.0,CONSERVAS LEGUMBRES Y VEGETALES
9383,123243,MERISANT,CHUKER C/STEVIA EDULC LIQ X400ML,3685.0,EDULCORAN
4436,111326,KRAFT FOODS (TERRABU,CHUKER EDULCORANTE LIQ X400CC,2545.0,EDULCORAN
8373,104008,EQUALSWEET,EQUAL SWEET EDULC SOB X100,2130.0,EDULCORAN
8419,122555,EQUALSWEET,EQUAL SWEET EDULCORANTE STEVIA X50U,1499.0,EDULCORAN
8739,112168,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE 1A10 SOB X100U,2535.0,EDULCORAN
10560,100801,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE LIQ 1A10 X250CC,1960.0,EDULCORAN
17968,100802,LA CUMBRE SAN LUIS S,HILERET EDULCORANTE LIQ 1A10 X500CC,3410.0,EDULCORAN
7820,115481,LA CUMBRE SAN LUIS S,HILERET STEVIA EDULC X50 SOBRES,1825.0,EDULCORAN
2600,115480,LA CUMBRE SAN LUIS S,HILERET STEVIA EDULCORANTE 200CC,3875.0,EDULCORAN
337,100806,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE LIQ X200CC,1950.0,EDULCORAN
338,100807,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE LIQ X400CC,3365.0,EDULCORAN
3000,117216,LA CUMBRE SAN LUIS S,HILERET SWEET EDULCORANTE S X400U,8000.0,EDULCORAN
7822,121949,LA CUMBRE SAN LUIS S,HILERET ZUCRA EDULCORANTE X200CC,2275.0,EDULCORAN
18045,150247,LEDESMA S.A.A.I.,LEDESMA ENDUL CERO STEVIA LIQ X200CC,3069.0,EDULCORAN
340,100813,R.P.B  S.A.,SI DIET EDULCORANTE LIQUIDO X200CC,1289.0,EDULCORAN
2840,115994,REGIONAL TRADE S.A.,BAHIA PIMIENTOS MORRONES X185G,3800.0,ENCURTIDO
18154,150360,MORANDO,MORANDO ALCAPARRAS X50G,3399.0,ENCURTIDO
5818,102680,INVENTARIABLES,NUCETE ACEITUNAS DESC D/P X150G,1385.0,ENCURTIDO
5816,100548,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS DESC VDE SACH X80G,925.0,ENCURTIDO
5821,110161,VARIOS,NUCETE ACEITUNAS NEG SACH X100G,915.0,ENCURTIDO
5826,113032,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS NEGRA EN ROD DP X150G,1549.0,ENCURTIDO
1696,100550,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS NEGRAS D/P X180G,1449.0,ENCURTIDO
5825,110556,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS PREMIUM DESC X180G,2999.0,ENCURTIDO
5819,102682,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS RELL D/P X180G,1635.0,ENCURTIDO
5823,110553,INVENTARIABLES,NUCETE ACEITUNAS RODAJAS D/P X150G,1455.0,ENCURTIDO
4995,102681,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS VDE NÂ°5 D/P X180G,1255.0,ENCURTIDO
6109,100554,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS VDE PREMIUM NÂ°7 X220G,2659.0,ENCURTIDO
5817,100553,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS VDE SACH X100G,825.0,ENCURTIDO
10149,124201,AGRO ACEITUNERA S.A.,NUCETE ACEITUNAS VERD P/ENSALADA X180G,1199.0,ENCURTIDO
5058,105108,AGRO ACEITUNERA S.A.,NUCETE AJIES E/VINAGRE FCO X100G,3269.0,ENCURTIDO
5828,119974,VARIOS,NUCETE PICKLES E/VIN X150G,1815.0,ENCURTIDO
345,100852,LA VIRGINIA,ALICANTE AJI TRIT X25G,690.0,ESPECIAS/CONDIMENTOS
711,102653,LA VIRGINIA,ALICANTE AJO TRITURADO X50G,1260.0,ESPECIAS/CONDIMENTOS
4484,110257,LA VIRGINIA,ALICANTE AZAFRAN 2CAPS X2G,4600.0,ESPECIAS/CONDIMENTOS
1432,110266,LA VIRGINIA,ALICANTE BICARBONATO X50G,569.0,ESPECIAS/CONDIMENTOS
1424,110199,LA VIRGINIA,ALICANTE CHIMICHURRI X25G,895.0,ESPECIAS/CONDIMENTOS
347,100856,LA VIRGINIA,ALICANTE CHIMICHURRI X50G,1675.0,ESPECIAS/CONDIMENTOS
17962,100858,LA VIRGINIA,ALICANTE COMINO MOLIDO X25G,980.0,ESPECIAS/CONDIMENTOS
349,100859,LA VIRGINIA,ALICANTE CONDIMENTO ARROZ X25G,945.0,ESPECIAS/CONDIMENTOS
1435,110340,LA VIRGINIA,ALICANTE CONDIMENTO EMP/RELL X25G,1055.0,ESPECIAS/CONDIMENTOS
1430,110262,LA VIRGINIA,ALICANTE CONDIMENTO P/CARNES X25G,1090.0,ESPECIAS/CONDIMENTOS
1148,108092,LA VIRGINIA,ALICANTE CONDIMENTO P/MILANESA X25G,915.0,ESPECIAS/CONDIMENTOS
350,100860,LA VIRGINIA,ALICANTE CONDIMENTO P/PIZZA X25G,765.0,ESPECIAS/CONDIMENTOS
1147,108091,LA VIRGINIA,ALICANTE CONDIMENTO TUCO/GUISO X25G,745.0,ESPECIAS/CONDIMENTOS
4743,110198,LA VIRGINIA,ALICANTE LAUREL EN HOJA X10G,1189.0,ESPECIAS/CONDIMENTOS
961,104996,LA VIRGINIA,ALICANTE LAUREL TRITURADO X25G,1119.0,ESPECIAS/CONDIMENTOS
352,100863,LA VIRGINIA,ALICANTE NUEZ MOSCADA NA INT X25G,2090.0,ESPECIAS/CONDIMENTOS
